datetime,city,state,country,shape,duration (seconds),duration (hours/min),comments,date posted,latitude,longitude
4/27/2014 21:00,shoreline,wa,us,light,600,10 minutes,Red/ orange bright glowing object in the sky over Lake Washington area.,5/8/2014,47.7558333,-122.3402778
4/27/2014 21:05,kenmore,wa,us,formation,600,10 minutes,Kenmore&#44 WA&#44 at N end of Lk Washington near Seattle.  ((NUFORC Note:  Preliminary report from witness.  PD)),5/2/2014,47.7575000,-122.2427778
4/27/2014 21:05,kenmore,wa,us,light,1800,~30 minutes,UFO (25-30) Bright Orange lights Seen Above Lake Washington&#44 near Seattle,5/8/2014,47.7575000,-122.2427778
4/27/2014 21:05,kenmore,wa,us,light,540,9:00,Twenty (approx.) UFOs Observed Above Lake Washington&#44 North East of Seattle&#44 Washington.,5/2/2014,47.7575000,-122.2427778
4/27/2014 21:20,kenmore,wa,us,unknown,1200,20 minutes,Orange orbs over Kenmore&#44 Wa.  Witnessed by 5,5/2/2014,47.7575000,-122.2427778
4/27/2014 22:34,deer park,wa,us,sphere,600,5-10 minutes,Orange orbs with beams of light.,5/2/2014,47.9544444,-117.4758333
4/27/2014 23:00,bellingham,wa,us,light,1800,30 minutes,Orange lights in V formation and pairs.,5/2/2014,48.7597222,-122.4869444
4/28/2000 21:00,seattle,wa,us,fireball,2,2 seconds,Fireball flying from SW to NE. Appeared white hot with &quot;chunks&quot; of burning material trailing. Round&#44 very large or very low. Very fast&#44,6/6/2000,47.6063889,-122.3308333
4/28/2000 22:05,seattle (ballard),wa,us,disk,10,10 sec.,A very bright object passed between the trees very fast with no sound.,5/3/2000,47.6063889,-122.3308333
4/28/2000 22:07,federal way,wa,us,cigar,1,one second,At 10:07 pm Friday night I left my car to enter house. I looked skyward and saw a blue and saw a blue cigar shaped object streak from a,6/12/2002,47.3225000,-122.3113889
4/28/2000 22:07,federal way,wa,us,cigar,1,second,On that evening I had just returned home and was listening to the news on the radio in my car.  The time was 10:06 when I got out and l,6/12/2002,47.3225000,-122.3113889
4/28/2000 22:07,seattle,wa,us,light,1.5,1.5 seconds,Bright green object flying fast northbound&#44 north of University of Washington in Seattle,7/23/2000,47.6063889,-122.3308333
4/28/2000 22:10,seattle,wa,us,other,3.4,3.5-4.0sec,on 04/28/00 at roughly 22:10 i looked off my front porch and saw a big round bright light traveling verry fast &#44it made no sound.it was,5/11/2000,47.6063889,-122.3308333
4/28/2002 22:40,tacoma,wa,us,triangle,6,6 seconds,At 22:40 pm three lights making a distinctive triangle in the sky was observe passing overhead at a high rate of speed silently.,5/14/2002,47.2530556,-122.4430556
4/28/2003 22:25,everett,wa,us,triangle,10,10 seconds,the craft was a &quot;V&quot; shape and had 5 lights. it was so low i saw the actual shape of the object. it was larger than any plane ive seen&#44,5/2/2003,47.9791667,-122.2008333
4/28/2004 05:00,east wenatchee,wa,us,formation,300,5 minutes,Large round object in association with string of flashing lights&#44 hovering motionless&#44 then vanish,5/10/2004,47.4158333,-120.2919444
4/28/2006 20:04,yakima,wa,us,cigar,120,2 minutes,cigar-shaped object photographed on both the western and eastern horizon. 9 photos&#442 sightings&#441 object.,2/1/2007,46.6022222,-120.5047222
4/28/2010 12:53,mount vernon,wa,us,other,2,moment,Gray&#44 Jellyfish-shaped object with lights seen in photograph taken of clouds.,5/12/2010,48.4213889,-122.3327778
4/28/2014 22:00,vancouver,wa,us,unknown,1200,20 minutes,Very strange sound heard sounded as if it had a melody.,5/2/2014,45.6388889,-122.6602778
4/29/1998 07:15,republic (northwest),wa,us,fireball,2,seconds,a very large sphere of bright light fell through the clouds straight to the ground.   no visible tail. no sound.,1/28/1999,48.6483333,-118.7366667
4/29/2002 21:08,seattle,wa,us,light,7,7 seconds,Bright green light descending due east of First Hill in Seattle.  Appeared to be coming down between Bellevue and Issaquah.  It descend,5/14/2002,47.6063889,-122.3308333
4/29/2002 21:50,seattle,wa,us,light,2,2 seconds,BRIGHT GREEN LIGHT &quot;ZIPS&quot; DOWN ACROSS SKY TOWARDS HORIZON Monday&#44 April 2002,5/14/2002,47.6063889,-122.3308333
4/29/2004 23:10,seattle,wa,us,,10,10 sec,Was directly overhead&#44 was looking at the moon about 15 degrees to my right. Object travelled from north to south&#44 noticed it at about,5/4/2004,47.6063889,-122.3308333
4/29/2006 00:30,college place,wa,us,circle,180,3 minutes,Two orange objects seen in eastern washington sky,5/15/2006,46.0494444,-118.3872222
4/29/2006 13:55,vancouver,wa,us,triangle,10,:10,April 29&#44 2006: 3 black trangles observed flying slowly east over Vancouver&#44 WA. Time 13:55-14:05.,5/15/2006,45.6388889,-122.6602778
4/29/2006 23:45,la center,wa,us,formation,120,2 minutes,Pairs of bright amber lights over Portland moving in formation,10/30/2006,45.8625000,-122.6691667
4/29/2009 20:45,seattle,wa,us,light,2,2 seconds,Bright light ball seen over Ballard extraordinary  speed.,5/12/2009,47.6063889,-122.3308333
4/30/1996 22:05,spokane,wa,us,,1380,23 min.,Woman&#44 several youth&#44 witness 2x very bright lights moving irregularly in N sky.  Changed elevation&#44 seemed to move relative to a/c.,11/2/1999,47.6588889,-117.4250000
4/30/2002 22:04,woodinville,wa,us,chevron,5,5 seconds,Silent boomerang shaped craft without lights,5/14/2002,47.7544444,-122.1622222
4/30/2003 23:41,seattle,wa,us,triangle,180,3 minutes,Large triangular craft seen flying over Lake Washington homes near Seattle.,5/2/2003,47.6063889,-122.3308333
4/30/2004 16:45,seattle,wa,us,cylinder,30,30 seconds,Three Bronze cylinders,5/4/2004,47.6063889,-122.3308333
4/30/2004 22:00,belfair,wa,us,oval,5,5 seconds,Six of us were sitting aroud the campfire and all of a sudden we saw a streaming object moving in a horizontal postion when it all of a,5/4/2004,47.4508333,-122.8261111
4/30/2004 22:00,kirkland,wa,us,chevron,60,60 seconds,My two sons&#44 11 and 14&#44 and I were walking across a parking lot&#44 (QFC in downtown Kirkland)&#44 and I glanced up at the stars and noticed,5/4/2004,47.6816667,-122.2075000
4/30/2006 00:15,walla walla,wa,us,circle,600,10 minutes,Objects appear in the sky in triangular formation&#44 move at unbelievable speeds and percision. Make no sounds except when dropping stuff,5/15/2006,46.0647222,-118.3419444
4/30/2006 21:25,yakima,wa,us,light,300,3-5 min,Observed a single non-blinking bright light traveling from West to East at approx 9:35 pm.  ((NUFORC Note:  ISS at 21:25 hrs..  PD)),5/15/2006,46.6022222,-120.5047222
4/30/2007 21:30,seattle,wa,us,formation,5,5 seconds,Two amber lights were seen snaking from the southwestern sky to the northwestern sky.,6/12/2007,47.6063889,-122.3308333
4/30/2008 03:17,everett,wa,us,cone,12,12 seconds,Very bright cone-shaped luminous object,6/12/2008,47.9791667,-122.2008333
4/30/2009 21:33,college place,wa,us,cigar,1,1 second,04/30/09  College Place WA.  brown cigar shaped object moving N to S at high rate of speed&#44no sound&#44 low to ground,5/12/2009,46.0494444,-118.3872222
4/30/2009 22:45,tacoma,wa,us,triangle,30,30 seconds,Triangle formation sighting in Tacoma&#44 WA,5/12/2009,47.2530556,-122.4430556
4/30/2011 00:05,yakima,wa,us,light,180,3 min,Bright light,5/12/2011,46.6022222,-120.5047222
4/30/2011 23:40,seattle,wa,us,formation,30,30 seconds,V-Shaped Formation of Objects Over Seattle,5/2/2011,47.6063889,-122.3308333
4/30/2013 21:00,goldendale,wa,us,unknown,600,10 minutes,These crafts were in a formation&#44 still&#44 lights were flashing&#44 no noise&#44 they hovered in place 10 minutes.,5/15/2013,45.8208333,-120.8205556
4/3/1997 17:30,seattle,wa,us,other,240,2-4min,I was on highway 520 going home and saw a black&#44 silent &quot;elongated key&quot; shape traveling south over lake WA dissappered (cut into clouds,1/28/1999,47.6063889,-122.3308333
4/3/2001 20:30,issaquah,wa,us,circle,600,8-10 min.,DRIVING EAST ON I-90&#44 SAW 3 OBJECTS&#44 LOOKED LIKE LIGHTED SNOW FLAKES ON A STRING OVER LAKE SAMMAMISH TO THE NORTH&#44 WERE LARGER IN SIZE,4/28/2001,47.5302778,-122.0313889
4/3/2006 17:14,bremerton,wa,us,sphere,3,3 seconds,I SAW A BRIGHT LIGHT AND IT DIMMED AND DISSAPEARED.  ((NUFORC Note:  Satellite?  Iridium satellite??  PD)),5/15/2006,47.5675000,-122.6313889
4/3/2012 10:30,anacortes,wa,us,fireball,2,2 seconds,Fireball streaking across the sky.,4/18/2012,48.5127778,-122.6113889
4/4/2004 21:25,wenatchee,wa,us,light,30,30 seconds,Object appeared to be a satellite&#44 then made a 90 degree turn and disappeared.,4/9/2004,47.4236111,-120.3091667
4/4/2004 23:00,port ludlow,wa,us,fireball,3,2-3 seconds,A bright white ball came directly overhead from the southern sky and travelled north and dipped below the horizon.,4/9/2004,47.9255556,-122.6822222
4/4/2008 02:00,seattle,wa,us,unknown,300,about 5 minutes,turned around above my house with a flash and a noise,4/17/2008,47.6063889,-122.3308333
4/4/2011 23:30,vancouver,wa,us,unknown,900,10-15 minutes,Light seen above Vancouver&#44 WA.  ((NUFORC Note:  Possible sighting of a &quot;twinkling&quot; star??  PD)),5/2/2011,45.6388889,-122.6602778
4/4/2013 00:30,seattle,wa,us,sphere,120,2 minutes,Orange sphere seen by 7-10 people in Seattle over Elliott Bay,5/15/2013,47.6063889,-122.3308333
4/5/1980 24:00,seattle,wa,us,triangle,180,3 minutes,Metal triangle seen over Boeing field in 1980.,4/27/2004,47.6063889,-122.3308333
4/5/1996 23:30,arlington,wa,us,disk,300,5 min,Craft hovered over a barn on the side of the road and put a spotlight in my car,8/5/2001,48.1988889,-122.1238889
4/5/1997 19:50,randle (near),wa,us,light,45,45 seconds,Large bright object moving horizontal in the evening sky&#44 very low&#44 made no noise.,3/7/1998,46.5352778,-121.9558333
4/5/1999 08:20,pullman,wa,us,light,180,3 minutes,A bright point-like light appeared in the evening sky (not yet dark enough for most stars to be visible much less satalites). It moved,4/26/1999,46.7313889,-117.1786111
4/5/2004 00:47,silverdale,wa,us,teardrop,12,12 sec.,A tear shaped bright blue/ green object seen in Silverdale Wa. at 00:47 .,4/9/2004,47.6447222,-122.6936111
4/5/2006 16:46,silverdale,wa,us,sphere,60,less than 1 min.,Spherical object travelling south&#44 intermittently flashing/reflecting yellowish/whittish light in varying intensity.,5/15/2006,47.6447222,-122.6936111
4/5/2006 20:15,centralia,wa,us,fireball,5,5 secs,Sighted over Cooks Hill Road and Joppish Road just west of I-5. Dusk clear sky. Large fireball long tail red flame with yellow and blue,5/15/2006,46.7163889,-122.9530556
4/5/2006 20:30,des moines,wa,us,fireball,2,2 secs,Weird fireball that just diappeared without fanfare and followed up by 4 fighters.,5/15/2006,47.4019444,-122.3230556
4/5/2006 22:15,graham,wa,us,disk,1800,30 minutes&#44 and counting,At first glance&#44 it looked like a plane&#44 we realized that it wasn&#39t moven&#44 but dancing in place with rainbow lights radiating off of it,5/15/2006,47.0530556,-122.2930556
4/5/2007 23:00,shelton,wa,us,light,2,a few seconds,12 red lights over Shelton.,4/27/2007,47.2152778,-123.0994444
4/5/2009 21:00,des moines,wa,us,oval,300,5minutes,I saw an ovel craft very high in the sky moving very quickly and changing directions from east to west it was glowing blue in color.,5/12/2009,47.4019444,-122.3230556
4/6/1999 22:00,lakewood,wa,us,other,600,10min,i have seen this a few times . it is green mostly &#44 i thought i seen some blue and some red&#44 it was far away it looked like a thick lin,4/26/1999,47.1719444,-122.5172222
4/6/2006 01:00,sammamish,wa,us,circle,3,3 seconds,streak in sky,5/15/2006,47.6419444,-122.0791667
4/6/2006 21:15,kirkland,wa,us,unknown,900,15 minutes,Five pulsing lights were present in the night sky.,5/15/2006,47.6816667,-122.2075000
4/6/2007 09:50,kennewick (benton city??),wa,us,light,120,2min,bright moving light suddenly disappeared into night sky.,4/27/2007,46.2113889,-119.1361111
4/6/2007 19:45,shelton,wa,us,unknown,900,15 minutes,April 06&#44 2007 at 19:45 hours&#44 metallic looking and brightly lit &#44 motionless for 15 minutes duration.  ((NUFORC Note:  Venus.  PD)),4/27/2007,47.2152778,-123.0994444
4/6/2007 23:00,everett,wa,us,other,7,5-7seconds,Our first UFO sighting from downtown Everett&#44 WA area...Pretty Scarey too me&#33,4/27/2007,47.9791667,-122.2008333
4/6/2008 21:30,monroe,wa,us,light,45,45 seconds,Very bright light,6/12/2008,47.8555556,-121.9697222
4/6/2009 22:30,arlington,wa,us,other,600,about 10min,Star like motionless object pulsating blue and red&#44 lasted only five minutes and was gone,4/14/2009,48.1988889,-122.1238889
4/6/2011 17:39,bothell,wa,us,unknown,3000,50 minutes,schachmatist ((name deleted)) seeking pyotr petrovich.  ((NUFORC Note:  Report from an individual who is acquainted with PD.  PD)),5/2/2011,47.7625000,-122.2041667
4/6/2012 16:30,seattle,wa,us,unknown,300,5 minutes,there  here  it&#39s obveious,4/18/2012,47.6063889,-122.3308333
4/6/2014 20:30,vancouver,wa,us,,300,5+ minutes,&#9;Driving north in Vancouver&#44 Washington&#44 approx. 8:30pm on April 6th 2014&#44 I noticed a bright orange light in the northern sky.,4/11/2014,45.6388889,-122.6602778
4/7/1996 18:15,seattle,wa,us,,600,10 min.,Man &amp; wife see a circular&#44 or disc-shaped&#44 obj. streaking overhead.  Very high&#44 goes up through high clouds. Like &quot;silver cigar.&quot;,8/5/2001,47.6063889,-122.3308333
4/7/2002 21:15,granite falls,wa,us,light,1200,20mn,a bright ????,4/25/2002,48.0841667,-121.9675000
4/7/2003 01:07,anacortes,wa,us,rectangle,300,5 minutes,It came straight down towards us the stopped and floated in mid air for a minute or two then went straight up and was gone&#33,7/8/2004,48.5127778,-122.6113889
4/7/2007 12:24,spokane,wa,us,fireball,20,20 sec,Strang orange glow in Eastern Washington,4/27/2007,47.6588889,-117.4250000
4/7/2012 07:40,spokane,wa,us,triangle,300,5 minutes,I saw four lights in perfect formation at about 60 thousand feet.,4/18/2012,47.6588889,-117.4250000
4/7/2013 01:28,sequim,wa,us,fireball,240,3-4 minutes,Very large yellow/orange/red orb crossing sky in N to S direction in the W sky; changed shape over 3-4 mins and  trailing/emitting.,5/15/2013,48.0797222,-123.1005556
4/8/1968 18:45,walla walla,wa,us,triangle,1200,@ 20 minutes,The object moved up&#44 down&#44 hovered&#44 then left with extreme speed on a huge trajectory up into space.  We followed it on a surveyor&#39s tr,11/1/1998,46.0647222,-118.3419444
4/8/2000 18:00,seattle,wa,us,egg,1200,20 minutes,UFO&#39s are for real&#33,6/6/2000,47.6063889,-122.3308333
4/8/2000 18:35,seattle,wa,us,egg,180,2-3minutes,Ufo&#39s over Downtown Seattle,4/15/2000,47.6063889,-122.3308333
4/8/2003 21:50,gold bar,wa,us,cigar,10,10 seconds,Three bright lights observed hovering over Skykomish River in Gold Bar&#44 WA,4/22/2003,47.8569444,-121.6958333
4/8/2005 21:15,ritzville (outside of&#44 milepost 228&#44 e on i-90),wa,us,unknown,120,1 to 2 minutes,Object  with red lights around it&#44 going on for about 2 seconds and off for about 2 seconds&#44 about 50 feet up and 30 feet away from car,4/16/2005,47.1275000,-118.3788889
4/8/2008 12:20,maltby,wa,us,sphere,90,1 min 30 sec,The sigting bgan first with our work radios making a clicking noise then eventual static Nobody could make contact through our radios a,4/17/2008,47.8052778,-122.1119444
4/8/2010 22:40,brady,wa,us,light,600,10 minutes,A very bright maneuvering light moving at a high rate of speed at low level with no noise near Brady&#44 Washington.,4/13/2010,46.9961111,-123.5105556
4/8/2010 22:40,brady,wa,us,light,600,10 minutes,Correction to the report submitted on this event. I called the FSS in Seattle and they told me the bottoms of those clouds where at thi,4/13/2010,46.9961111,-123.5105556
4/8/2010 22:45,brady,wa,us,light,480,8 minutes,I saw an unidentified bright light flying over us,4/13/2010,46.9961111,-123.5105556
4/8/2011 12:40,spokane,wa,us,circle,180,3 minutes,Circular&#44 silver object  flying with jet east over Spokane&#44 April 11&#44 2011,5/2/2011,47.6588889,-117.4250000
4/8/2011 23:00,woodland,wa,us,triangle,60,1 minute,Three lights over Woodland&#44 WA.,5/2/2011,45.9047222,-122.7427778
4/8/2012 21:30,seattle,wa,us,sphere,300,3-5 minutes,Five orange orbs with flickering light inside&#44 silent&#44 moving slow over Lake Washington.,4/18/2012,47.6063889,-122.3308333
4/8/2012 21:40,seattle,wa,us,fireball,60,1 minutes,Silent moved from west to southeast across the sky and then faded away,4/18/2012,47.6063889,-122.3308333
4/8/2013 20:00,pullman,wa,us,light,300,5 minutes,6 balls of light over pullman washington Easter 2013,7/3/2013,46.7313889,-117.1786111
4/8/2013 23:00,clarkston,wa,us,light,3600,1 hour,Bright light in sky&#44 dimmed&#44 disappeared&#44 flashed. friend and i chased it for an hour.,5/15/2013,46.4163889,-117.0441667
